"Index" "VLKAF.Adjusted"
"2018-06-08" 182.422928
"2018-06-11" 182.393768
"2018-06-12" 182.627075
"2018-06-13" 181.557816
"2018-06-14" 181.62587
"2018-06-15" 181.139847
"2018-06-18" 175.939423
"2018-06-19" 167.793716
"2018-06-20" 173.528763
"2018-06-21" 170.107178
"2018-06-22" 168.794922
"2018-06-25" 166.607819
"2018-06-26" 165.344177
"2018-06-27" 163.341766
"2018-06-28" 159.414719
"2018-06-29" 158.442688
"2018-07-02" 158.763458
"2018-07-03" 160.824188
"2018-07-05" 162.146164
"2018-07-06" 167.774292
"2018-07-09" 166.219009
"2018-07-10" 161.183853
"2018-07-11" 161.115799
"2018-07-12" 161.35881
"2018-07-13" 163.886124
"2018-07-16" 163.059875
"2018-07-17" 164.809555
"2018-07-18" 166.948044
"2018-07-19" 163.536179
"2018-07-20" 161.35881
"2018-07-23" 160.357605
"2018-07-24" 164.702637
"2018-07-25" 167.045258
"2018-07-26" 164.031921
"2018-07-27" 162.622467
"2018-07-30" 170.933411
"2018-07-31" 171.030609
"2018-08-01" 162.573853
"2018-08-02" 158.734299
"2018-08-03" 160.474243
"2018-08-06" 163.497299
"2018-08-07" 161.776779
"2018-08-08" 160.629776
"2018-08-09" 159.949356
"2018-08-10" 158.442688
"2018-08-13" 156.91658
"2018-08-14" 155.069702
"2018-08-15" 155.089142
"2018-08-16" 154.55452
"2018-08-17" 155.769577
"2018-08-20" 152.639603
"2018-08-21" 156.498596
"2018-08-22" 153.096466
"2018-08-23" 152.600723
"2018-08-24" 154.651733
"2018-08-27" 155.283554
"2018-08-28" 161.562943
"2018-08-29" 157.363724
"2018-08-30" 156.012589
"2018-08-31" 156.148666
"2018-09-04" 149.791519
"2018-09-05" 151.230148
"2018-09-06" 149.315216
"2018-09-07" 152.610443
"2018-09-10" 151.443985
"2018-09-11" 154.117111
"2018-09-12" 153.825485
"2018-09-13" 158.29689
"2018-09-14" 162.330856
"2018-09-17" 157.58728
"2018-09-18" 164.644318
"2018-09-19" 167.706238
"2018-09-20" 174.636887
"2018-09-21" 174.724365
"2018-09-24" 173.03302
"2018-09-25" 169.310089
"2018-09-26" 169.864166
"2018-09-27" 172.537277
"2018-09-28" 167.327133
"2018-10-01" 166.656433
"2018-10-02" 167.336853
"2018-10-03" 168.2603
"2018-10-04" 168.279739
"2018-10-05" 164.877594
"2018-10-08" 161.533768
"2018-10-09" 162.136444
"2018-10-10" 153.932419
"2018-10-11" 153.582474
"2018-10-12" 152.610443
"2018-10-15" 156.59581
"2018-10-16" 162.107285
"2018-10-17" 160.386765
"2018-10-18" 157.295685
"2018-10-19" 155.18634
"2018-10-22" 153.193665
"2018-10-23" 154.748932
"2018-10-24" 144.766068
"2018-10-25" 148.722275
"2018-10-26" 152.12442
"2018-10-29" 150.228943
"2018-10-30" 154.836411
"2018-10-31" 158.471848
"2018-11-01" 161.942032
"2018-11-02" 164.615158
"2018-11-05" 167.210495
"2018-11-06" 164.887314
"2018-11-07" 168.687988
"2018-11-08" 164.527649
"2018-11-09" 155.273834
"2018-11-12" 152.707642
"2018-11-13" 157.276245
"2018-11-14" 162.136444
"2018-11-15" 157.169312
"2018-11-16" 158.102463
"2018-11-19" 157.733093
"2018-11-20" 155.419632
"2018-11-21" 161.018585
"2018-11-23" 160.124313
"2018-11-26" 162.641907
"2018-11-27" 157.373428
"2018-11-28" 161.115799
"2018-11-29" 159.949356
"2018-11-30" 161.310196
"2018-12-03" 163.302887
"2018-12-04" 158.005264
"2018-12-06" 152.756241
"2018-12-07" 153.096466
"2018-12-10" 154.651733
"2018-12-11" 156.304199
"2018-12-12" 161.796219
"2018-12-13" 163.351501
"2018-12-14" 158.928711
"2018-12-17" 158.199677
"2018-12-18" 158.773178
"2018-12-19" 155.915375
"2018-12-20" 157.635895
"2018-12-21" 153.825485
"2018-12-24" 153.582474
"2018-12-26" 157.460922
"2018-12-27" 152.639603
"2018-12-28" 153.096466
"2018-12-31" 152.610443
"2019-01-02" 152.12442
"2019-01-03" 152.318817
"2019-01-04" 152.610443
"2019-01-07" 154.087952
"2019-01-08" 159.511932
"2019-01-09" 164.692902
"2019-01-10" 159.822983
"2019-01-11" 157.869186
"2019-01-14" 159.852142
"2019-01-15" 164.741501
"2019-01-16" 160.386765
"2019-01-17" 162.671066
"2019-01-18" 163.302887
"2019-01-22" 158.471848
"2019-01-23" 157.081833
"2019-01-24" 161.70874
"2019-01-25" 168.503311
"2019-01-28" 167.307693
"2019-01-29" 164.712341
"2019-01-30" 166.413422
"2019-01-31" 167.278534
"2019-02-01" 167.570145
"2019-02-04" 168.89212
"2019-02-05" 168.415817
"2019-02-06" 165.489975
"2019-02-07" 162.311401
"2019-02-08" 160.600616
"2019-02-11" 158.345474
"2019-02-12" 163.302887
"2019-02-13" 159.414719
"2019-02-14" 159.414719
"2019-02-15" 161.553207
"2019-02-19" 160.415924
"2019-02-20" 164.955353
"2019-02-21" 166.462021
"2019-02-22" 168.114487
"2019-02-25" 171.681885
"2019-02-26" 171.351395
"2019-02-27" 170.544586
"2019-02-28" 171.565231
"2019-03-01" 173.800934
"2019-03-04" 173.363525
"2019-03-05" 169.183746
"2019-03-06" 168.425552
"2019-03-07" 168.2117
"2019-03-08" 163.157089
"2019-03-11" 163.10849
"2019-03-12" 164.274933
"2019-03-13" 164.372147
"2019-03-14" 164.226318
"2019-03-15" 162.943237
"2019-03-18" 163.332047
"2019-03-19" 167.239655
"2019-03-20" 164.1194
"2019-03-21" 162.330856
"2019-03-22" 158.588486
"2019-03-25" 158.928711
"2019-03-26" 156.498596
"2019-03-27" 155.254395
"2019-03-28" 157.470642
"2019-03-29" 158.889832
"2019-04-01" 164.080521
"2019-04-02" 164.080521
"2019-04-03" 167.375748
"2019-04-04" 167.609024
"2019-04-05" 164.274933
"2019-04-08" 168.931
"2019-04-09" 165.052567
"2019-04-10" 167.191055
"2019-04-11" 167.939529
"2019-04-12" 170.155777
"2019-04-15" 173.995346
"2019-04-16" 174.189743
"2019-04-17" 180.2164
"2019-04-18" 180.994034
"2019-04-22" 182.063278
"2019-04-23" 179.730377
"2019-04-24" 175.939423
"2019-04-25" 171.419434
"2019-04-26" 173.266312
"2019-04-29" 174.967377
"2019-04-30" 173.266312
"2019-05-01" 173.509323
"2019-05-02" 177.397491
"2019-05-03" 178.622253
"2019-05-06" 175.939423
"2019-05-07" 170.107178
"2019-05-08" 171.273621
"2019-05-09" 172.926086
"2019-05-10" 166.87999
"2019-05-13" 167.270004
"2019-05-14" 168.300003
"2019-05-15" 167.800003
"2019-05-16" 167.5
"2019-05-17" 166.149994
"2019-05-20" 165.199997
"2019-05-21" 162.850006
"2019-05-22" 163.600006
"2019-05-23" 159.529999
"2019-05-24" 163.949997
"2019-05-28" 162.850006
"2019-05-29" 161.300003
"2019-05-30" 159.800003
"2019-05-31" 160
"2019-06-03" 164.360001
"2019-06-04" 164.800003
"2019-06-05" 159
"2019-06-06" 163.5
"2019-06-07" 163.5
"2019-06-10" 163.639999
"2019-06-11" 167
"2019-06-12" 163.759995
"2019-06-13" 163.949997
"2019-06-14" 162.110001
"2019-06-17" 163.080002
"2019-06-18" 164
"2019-06-19" 167.309998
"2019-06-20" 169.300003
"2019-06-21" 170
"2019-06-24" 169.550003
"2019-06-25" 167.649994
"2019-06-26" 170.5
"2019-06-27" 169.539993
"2019-06-28" 170.149994
"2019-07-01" 171.050003
"2019-07-02" 172.660004
"2019-07-03" 176.240005
"2019-07-05" 175.619995
"2019-07-08" 174.100006
"2019-07-09" 172.350006
"2019-07-10" 174.949997
"2019-07-11" 171.149994
"2019-07-12" 174.479996
"2019-07-15" 176.300003
"2019-07-16" 175.899994
"2019-07-17" 174
"2019-07-18" 171.149994
"2019-07-19" 170.389999
"2019-07-22" 173.160004
"2019-07-23" 177.800003
"2019-07-24" 180.350006
"2019-07-25" 176.5
"2019-07-26" 175.020004
"2019-07-29" 175.470001
"2019-07-30" 171.75
"2019-07-31" 167.75
"2019-08-01" 167.649994
"2019-08-02" 169.309998
"2019-08-05" 162.899994
"2019-08-06" 164.160004
"2019-08-07" 165.339996
"2019-08-08" 165.350006
"2019-08-09" 162
"2019-08-12" 160.800003
"2019-08-13" 162.550003
"2019-08-14" 159
"2019-08-15" 156.839996
"2019-08-16" 156.839996
"2019-08-19" 160.149994
"2019-08-20" 160
"2019-08-21" 163
"2019-08-22" 163
"2019-08-23" 157.5
"2019-08-26" 156.5
"2019-08-27" 160.050003
"2019-08-28" 159.199997
"2019-08-29" 164
"2019-08-30" 165.050003
"2019-09-03" 161.539993
"2019-09-04" 163.649994
"2019-09-05" 171.699997
"2019-09-06" 168.720001
"2019-09-09" 171.5
"2019-09-10" 173
"2019-09-11" 170.380005
"2019-09-12" 175.699997
"2019-09-13" 178
"2019-09-16" 178
"2019-09-17" 174.649994
"2019-09-18" 178.699997
"2019-09-19" 176.190002
"2019-09-20" 177.779999
"2019-09-23" 175
"2019-09-24" 170.009995
"2019-09-25" 168.550003
"2019-09-26" 168.550003
"2019-09-27" 168.550003
"2019-09-30" 171.550003
"2019-10-01" 166.5
"2019-10-02" 167.149994
"2019-10-03" 165
"2019-10-04" 165.009995
"2019-10-07" 162.300003
"2019-10-08" 162.600006
"2019-10-09" 163.660004
"2019-10-10" 167.160004
"2019-10-11" 175.050003
"2019-10-14" 177.550003
"2019-10-15" 181.320007
"2019-10-16" 184.100006
"2019-10-17" 187.490005
"2019-10-18" 185.309998
"2019-10-21" 187.5
"2019-10-22" 186.119995
"2019-10-23" 185.100006
"2019-10-24" 187.070007
"2019-10-25" 187.5
"2019-10-28" 191.75
"2019-10-29" 190.020004
"2019-10-30" 193
"2019-10-31" 187.5
"2019-11-01" 192
"2019-11-04" 196.399994
"2019-11-05" 195
"2019-11-06" 196.199997
"2019-11-07" 200
"2019-11-08" 199.5
"2019-11-11" 196.550003
"2019-11-12" 198
"2019-11-13" 196.649994
"2019-11-14" 198.610001
"2019-11-15" 200
