Date APPLE AMAZON FORD GOOGLE MICROSOFT VOLKSWAGEN
2010-03-09 27.721418 128.820007 8.824357 279.049042 22.851961 79.913345
2010-03-10 27.947645 130.509995 8.838142 287.148682 22.986849 79.913345
2010-03-11 28.029676 133.580002 8.90019 289.484924 23.153481 79.913345
2010-03-12 28.166416 131.820007 9.196631 288.687927 23.22489 87.254463
2010-03-15 27.823341 131.130005 9.237995 280.538483 23.240761 85.576492
2010-03-16 27.899164 131.789993 9.300041 281.544708 23.304245 88.093445
2010-03-17 27.858152 131.339996 9.720577 281.72403 23.51054 88.303185
2010-03-18 27.924025 132.759995 9.465499 282.142456 23.494671 85.366737
2010-03-19 27.625702 130.350006 9.162159 278.954407 23.478806 86.205734
2010-03-22 27.936453 130.470001 9.644741 277.709076 23.486738 86.205734
2010-03-23 28.38518 129.259995 9.582697 273.474945 23.70891 86.205734
2010-03-24 28.510721 128.039993 9.582697 277.62439 23.526409 80.83622
2010-03-25 28.172625 134.729996 9.513758 280.389038 23.812067 79.074348
2010-03-26 28.700901 135.059998 9.55512 280.294403 23.534346 82.010796
2010-03-29 28.886105 135.119995 9.355192 280.174835 23.478806 82.220551
2010-03-30 29.316187 136.580002 9.155265 282.296875 23.621624 80.123093
2010-03-31 29.210531 135.770004 8.66579 282.501129 23.240761 80.123093
2010-04-01 29.331104 131.809998 8.707157 283.337982 23.137602 80.123093
2010-04-05 29.644335 131.490005 8.803671 284.438843 23.22489 80.123093
2010-04-06 29.774851 135.559998 8.755414 283.049072 23.264566 80.54258
2010-04-07 29.90661 134.869995 8.672684 280.717804 23.288368 80.54258
2010-04-08 29.825817 140.960007 8.707157 282.685425 23.740648 80.54258
2010-04-09 30.054525 140.059998 8.769201 282.052795 24.073906 79.703598
2010-04-12 30.116676 141.199997 8.803671 285.295654 24.058039 79.703598
2010-04-13 30.134081 140.160004 8.817458 292.289429 24.161182 79.703598
2010-04-14 30.539297 144.279999 9.203526 293.400269 24.454775 83.898529
2010-04-15 30.940788 145.820007 9.486181 296.538513 24.494444 82.640053
2010-04-16 30.751852 142.169998 9.251785 274.047791 24.335752 82.8498
2010-04-19 30.710836 142.429993 9.375875 274.022888 24.629333 81.381569
2010-04-20 30.402567 144.199997 9.58959 276.483673 24.883247 83.898529
2010-04-21 32.221073 146.429993 9.741257 276.115051 24.859444 85.78624
2010-04-22 33.12225 150.089996 9.789518 272.508575 24.907049 84.737503
2010-04-23 33.664204 143.630005 9.796412 271.477448 24.565863 84.183403
2010-04-26 33.498894 147.110001 9.968761 264.827362 24.684879 84.396523
2010-04-27 32.571598 142.020004 9.355192 263.542175 24.478579 79.920937
2010-04-28 32.516914 139.350006 9.134588 263.606934 24.526184 79.579933
2010-04-29 33.391987 141.729996 9.362088 265.006683 24.597599 82.222664
2010-04-30 32.453526 137.100006 8.976022 261.868439 24.232599 80.560303
2010-05-03 33.107342 137.490005 9.169056 264.309296 24.486513 79.19632
2010-05-04 32.153954 129.830002 8.858827 252.239548 23.90728 77.789719
2010-05-05 31.819595 130.929993 8.50723 253.928207 23.685106 73.825645
2010-05-06 30.608904 128.710007 8.121161 248.403915 22.994791 72.035385
2010-05-07 29.31743 124.980003 7.935025 245.649246 22.383812 71.396034
2010-05-10 31.57099 131.289993 8.376242 259.851013 22.963049 75.019119
2010-05-11 31.885468 130.460007 8.486547 253.574539 22.915438 75.019119
2010-05-12 32.577824 133.869995 8.741628 251.751373 23.359783 75.019119
2010-05-13 32.114182 131.470001 8.562381 254.48613 23.201088 75.019119
2010-05-14 31.549864 128.529999 8.348665 252.817383 22.955111 73.697754
2010-05-17 31.599586 128.910004 8.238361 253.03656 22.963049 72.461639
2010-05-18 31.368372 126.279999 7.962602 248.254486 22.795664 74.124008
2010-05-19 30.868698 124.589996 7.962602 246.29184 22.508722 72.760033
2010-05-20 29.553608 119.709999 7.445549 236.618103 21.608063 72.760033
2010-05-21 30.120405 122.720001 7.762672 235.143631 21.392851 73.314133
2010-05-24 30.672298 122.120003 7.590322 237.689087 20.93854 72.887886
2010-05-25 30.480888 124.860001 7.597218 237.644257 20.779123 68.881195
2010-05-26 30.342911 123.209999 7.852297 236.847244 19.934248 68.881195
2010-05-27 31.49144 126.699997 8.265937 244.314255 20.723331 68.881195
2010-05-28 31.930222 125.459999 8.086694 241.908264 20.563925 72.495743
2010-06-01 32.421204 123.239998 7.866082 240.284363 20.635656 73.407921
2010-06-02 32.809021 126.309998 8.169421 245.763824 21.089975 73.407921
2010-06-03 32.705853 128.759995 8.245255 251.855988 21.408794 73.407921
2010-06-04 31.815859 122.769997 7.928132 248.428833 20.555954 70.586182
2010-06-07 31.191874 122.010002 7.645475 241.85347 20.157429 67.772964
2010-06-08 30.991751 118.839996 7.735097 241.484848 20.01396 69.392693
2010-06-09 30.229792 117.910004 7.617899 236.124939 19.758902 69.35006
2010-06-10 31.138432 123.209999 7.852297 242.595688 19.926279 69.35006
2010-06-11 31.511324 123.029999 7.859189 243.337906 20.452332 69.35006
2010-06-14 31.607044 123.830002 7.900553 240.692825 20.324806 69.35006
2010-06-15 32.279499 126.839996 8.06601 248.065186 21.185617 69.35006
2010-06-16 33.219208 126.900002 8.017754 249.699066 20.97839 73.271515
2010-06-17 33.79348 125.889999 7.914342 249.106293 21.018238 76.297867
2010-06-18 34.066933 125.830002 7.900553 249.081375 21.07403 77.150345
2010-06-21 33.582172 122.550003 7.948812 243.367798 20.683479 77.789719
2010-06-22 34.039593 122.309998 7.735097 242.217117 20.540009 76.212616
2010-06-23 33.681599 121.449997 7.604111 240.124954 20.17337 76.212616
2010-06-24 33.436733 118.330002 7.43176 236.662933 19.926279 76.212616
2010-06-25 33.150845 121 7.411079 235.457443 19.551666 76.212616
2010-06-28 33.349731 117.800003 7.190472 235.158569 19.376314 76.212616
2010-06-29 31.841967 108.610001 6.811297 226.281845 18.579264 76.212616
2010-06-30 31.265219 109.260002 6.949178 221.644226 18.340149 73.058395
2010-07-01 30.886101 110.959999 7.286986 218.924423 18.459715 73.058395
2010-07-02 30.694679 109.139999 7.087058 217.4599 18.547382 73.058395
2010-07-06 30.904749 110.059998 7.004333 217.22081 18.98576 73.058395
2010-07-07 32.152706 113.43 7.300776 224.259415 19.368347 73.058395
2010-07-08 32.08062 116.220001 7.321455 227.427551 19.456018 76.042099
2010-07-09 32.270809 117.260002 7.480018 232.872131 19.344431 76.042099
2010-07-12 31.98118 119.510002 7.652369 237.026566 19.790783 76.724113
2010-07-13 31.298767 123.650002 8.038436 243.6866 20.029903 76.724113
2010-07-14 31.414385 123.300003 8.141845 244.752609 20.276979 76.724113
2010-07-15 31.25526 122.059998 8.176313 246.087601 20.332775 78.258583
2010-07-16 31.062613 118.489998 7.817826 228.946854 19.838606 78.258583
2010-07-19 30.525633 119.940002 7.914342 232.219589 20.109606 79.025826
2010-07-20 31.309961 120.099998 8.100483 239.895813 20.308867 79.025826
2010-07-21 31.60206 117.43 7.962602 237.858444 20.021927 77.960205
2010-07-22 32.196228 120.07 8.334878 241.499802 20.595804 79.920937
2010-07-23 32.310577 118.870003 8.769201 244.11499 20.57189 79.920937
2010-07-26 32.228546 118.400002 8.920871 243.572037 20.803038 82.052162
2010-07-27 32.825172 117.129997 8.982914 245.395203 20.850857 82.052162
2010-07-28 32.437355 117.129997 8.90019 241.27066 20.683479 82.052162
2010-07-29 32.083111 116.860001 8.94155 241.589462 20.747244 80.560303
2010-07-30 31.976212 117.889999 8.803671 241.51973 20.57189 80.560303
2010-08-02 32.547985 120.07 9.072538 244.289337 20.986359 82.137413
2010-08-03 32.55793 122.419998 8.90019 244.000427 20.850857 82.265289
2010-08-04 32.68845 127.580002 9.038069 252.21463 20.508123 82.265289
2010-08-05 32.529343 127.830002 8.948446 253.101318 20.221188 82.265289
2010-08-06 32.32922 128.320007 8.98981 249.176025 20.364658 82.56366
2010-08-09 32.535557 128.830002 8.996703 251.731445 20.412477 82.307922
2010-08-10 32.244701 130 8.907083 250.914505 19.982065 82.307922
2010-08-11 31.098642 125.889999 8.555487 244.951859 19.814701 79.28157
2010-08-12 31.297525 126.559998 8.458969 245.086349 19.519783 79.28157
2010-08-13 30.963161 124.690002 8.376242 242.266922 19.448051 78.215965
2010-08-16 30.781685 126.07 8.265937 241.888336 19.527754 77.150345
2010-08-17 31.319908 128.860001 8.383137 244.344131 19.800196 78.642204
2010-08-18 31.456638 129.649994 8.410712 240.174759 19.888338 78.642204
2010-08-19 31.060125 127.57 8.196996 233.111237 19.583843 78.642204
2010-08-20 31.030287 127.760002 8.114268 230.147354 19.415571 78.642204
2010-08-23 30.552973 126.599998 8.003967 231.168518 19.455643 78.642204
2010-08-24 29.823332 124.529999 7.748886 224.852203 19.263325 78.642204
2010-08-25 30.191265 126.849998 7.804037 226.461166 19.311407 75.40274
2010-08-26 29.866835 124.860001 7.700626 224.647964 19.08704 75.40274
2010-08-27 30.033403 126.639999 7.969496 228.558304 19.17518 77.960205
2010-08-30 30.142784 123.790001 7.82472 225.499771 18.942806 77.960205
2010-08-31 30.217363 124.830002 7.783356 224.169754 18.806583 77.960205
2010-09-01 31.116056 132.490005 8.003967 229.305511 19.151144 78.897949
2010-09-02 31.344759 135.210007 8.072903 230.725189 19.183193 81.455421
2010-09-03 32.165142 138.789993 8.32109 234.271896 19.463654 81.370171
2010-09-07 32.045818 137.220001 8.134951 231.332901 19.199219 81.370171
2010-09-08 32.680996 139.139999 8.134951 234.411362 19.17518 79.96357
2010-09-09 32.699635 140.380005 8.100483 237.200912 19.239281 80.986557
2010-09-10 32.741898 142.440002 8.128059 237.180984 19.111082 80.986557
2010-09-13 33.193104 145.070007 8.265937 240.234543 20.120724 86.314606
2010-09-14 33.319885 145.75 8.259044 239.317978 20.05662 86.314606
2010-09-15 33.588387 145.449997 8.183208 239.422592 20.128735 86.314606
2010-09-16 34.377686 148.130005 8.576166 239.631805 20.297012 89.468819
2010-09-17 34.228531 148.320007 8.610639 244.159836 20.20887 89.315376
2010-09-20 35.205528 151.300003 8.66579 253.190979 20.377134 89.315376
2010-09-21 35.272652 150.729996 8.652004 255.771301 20.152769 91.42955
2010-09-22 35.767361 151.830002 8.534802 257.03656 19.72007 91.42955
2010-09-23 35.912792 152.850006 8.486547 255.781265 19.575834 92.068916
2010-09-24 36.335419 160.729996 8.658896 262.660492 19.856289 93.134537
2010-09-27 36.191235 159.369995 8.603744 264.214661 19.816223 91.301674
2010-09-28 35.656727 159.699997 8.631321 262.600708 19.776155 91.301674
2010-09-29 35.720135 158.990005 8.500334 262.859741 19.631922 91.301674
2010-09-30 35.270157 157.059998 8.438289 261.9133 19.623913 91.301674
2010-10-01 35.117275 153.710007 8.452078 261.828613 19.535769 91.301674
2010-10-04 34.634979 155.389999 8.851931 260.199707 19.159155 91.301674
2010-10-05 35.915283 160.869995 8.96913 268.110046 19.511732 89.937698
2010-10-06 35.946354 155.399994 9.127689 266.177307 19.575834 91.216415
2010-10-07 35.950085 156.270004 9.182841 264.015411 19.65596 93.347664
2010-10-08 36.552937 155.550003 9.417237 267.173553 19.688015 95.478882
2010-10-11 36.713284 153.029999 9.499969 268.41391 19.704041 96.331375
2010-10-12 37.108562 156.479996 9.499969 269.684143 19.896355 96.331375
2010-10-13 37.307442 155.169998 9.403451 270.63559 20.305017 96.331375
2010-10-14 37.577168 155.529999 9.58959 269.455017 20.216875 100.551186
2010-10-15 39.122219 164.639999 9.513758 299.60202 20.465284 98.462608
2010-10-18 39.527447 163.559998 9.568909 307.70166 20.689646 97.823235
2010-10-19 38.469643 158.669998 9.182841 302.780121 20.112705 97.823235
2010-10-20 38.598927 158.669998 9.403451 302.854828 20.280979 96.331375
2010-10-21 38.473381 164.970001 9.520653 304.852325 20.369125 96.246124
2010-10-22 38.218559 169.130005 9.617166 305.121338 20.33707 99.101967
2010-10-25 38.388851 169 9.755045 307.098907 20.18482 99.101967
2010-10-26 38.290646 169.949997 9.899821 308.144989 20.753742 107.413742
2010-10-27 38.263306 167.509995 9.810199 307.083984 20.87394 107.413742
2010-10-28 37.941372 166.839996 9.803307 308.13504 21.058243 107.413742
2010-10-29 37.41185 165.229996 9.741257 305.704132 21.37075 107.413742
2010-11-01 37.809616 162.580002 9.810199 306.351715 21.595112 111.889305
2010-11-02 38.453491 164.610001 9.948081 306.650604 21.947693 114.020538
2010-11-03 38.881081 168.470001 10.465132 308.932037 21.65922 114.020538
2010-11-04 39.561005 168.929993 10.933925 310.969421 21.747366 117.430489
2010-11-05 39.419304 170.770004 11.175218 311.372894 21.514986 116.791115
2010-11-08 39.604511 171.990005 11.313097 312.214752 21.482937 116.791115
2010-11-09 39.288788 170.270004 11.0787 311.243378 21.595112 118.496117
2010-11-10 39.531162 173.330002 11.464765 310.277008 21.587101 115.299263
2010-11-11 39.359642 170.369995 11.450977 307.442627 21.378767 115.299263
2010-11-12 38.288162 165.679993 11.237264 300.518585 21.05023 115.299263
2010-11-15 38.165115 158.899994 11.719845 296.623169 20.994139 119.987968
2010-11-16 37.487686 157.779999 11.382038 290.770111 20.80871 119.987968
2010-11-17 37.352177 158.350006 11.499237 290.685425 20.615213 119.987968
2010-11-18 38.337891 164.169998 11.113169 297.166138 20.832897 125.102913
2010-11-19 38.126579 164.820007 11.223475 294.311859 20.711964 125.102913
2010-11-22 38.950684 170.389999 11.168322 294.506104 20.744209 125.742279
2010-11-23 38.375179 168.199997 10.82362 290.416443 20.252413 119.135475
2010-11-24 39.129677 177.25 10.995971 296.374115 20.45397 121.053596
2010-11-26 39.154537 177.199997 11.099382 293.898407 20.357216 121.053596
2010-11-29 39.386993 179.490005 11.071807 289.96814 20.405592 115.938629
2010-11-30 38.67598 175.399994 10.989076 276.817413 20.365284 115.128777
2010-12-01 39.32856 176.550003 11.347566 281.121277 20.994139 115.128777
2010-12-02 39.546074 176.529999 11.568179 284.842346 21.679438 128.299728
2010-12-03 39.45784 175.679993 11.581964 285.430145 21.784241 130.21785
2010-12-06 39.794693 178.050003 11.478554 288.100128 21.639116 136.398422
2010-12-07 39.553551 176.770004 11.416507 292.473724 21.663311 134.906555
2010-12-08 39.901577 176.289993 11.506129 294.167389 21.95355 128.939102
2010-12-09 39.746212 174.850006 11.554388 294.645599 21.832617 125.222252
2010-12-10 39.845646 175.619995 11.533707 294.999268 22.042231 126.594772
2010-12-13 39.983627 174.25 11.354464 296.199768 21.969673 126.594772
2010-12-14 39.812092 173.940002 11.319989 296.344238 22.267979 126.594772
2010-12-15 39.820793 175.570007 11.409612 294.047852 22.453411 126.594772
2010-12-16 39.931416 178.039993 11.561282 294.750214 22.56628 126.594772
2010-12-17 39.85186 177.580002 11.581964 294.296906 22.493719 125.955406
2010-12-20 40.050739 183.289993 11.616436 296.418945 22.42116 125.955406
2010-12-21 40.298103 184.75 11.712951 300.408997 22.630779 125.955406
2010-12-22 40.417431 184.759995 11.712951 301.614471 22.727526 125.955406
2010-12-23 40.223522 182.589996 11.568179 300.986816 22.816206 125.955406
2010-12-27 40.357777 182.139999 11.630225 300.065277 22.630779 119.34861
2010-12-28 40.455963 181.089996 11.533707 298.341736 22.582403 119.135475
2010-12-29 40.433601 183.369995 11.540602 299.377869 22.550152 121.479836
2010-12-30 40.23098 182.75 11.506129 298.311859 22.453411 120.201088
2010-12-31 40.094254 180 11.575069 295.875977 22.501787 121.053596
2011-01-03 40.965591 184.220001 11.892195 301.0466 22.558224 127.660378
2011-01-04 41.179398 185.009995 11.981816 299.93576 22.646908 127.660378
2011-01-05 41.516247 187.419998 12.333412 303.397797 22.574345 125.316025
2011-01-06 41.482681 185.860001 12.560915 305.604523 23.235449 124.889809
2011-01-07 41.779762 185.490005 12.595384 307.069031 23.058081 127.660378
2011-01-10 42.566589 184.679993 12.622962 305.958191 22.751709 126.168518
2011-01-11 42.465897 184.339996 12.60228 306.854828 22.663031 130.430969
2011-01-12 42.811447 184.080002 12.898724 307.283234 23.017773 131.922836
2011-01-13 42.968067 185.529999 12.878038 307.193573 22.727526 132.135956
2011-01-14 43.316113 188.75 12.857358 310.924591 22.816206 132.135956
2011-01-18 42.342842 191.25 12.891831 318.620728 23.106449 135.119675
2011-01-19 42.117863 186.869995 12.340309 314.695435 22.953266 134.693436
2011-01-20 41.352161 181.960007 12.257576 312.214752 22.856524 130.430969
2011-01-21 40.61134 177.419998 12.374778 304.772644 22.590466 130.430969
2011-01-24 41.94508 176.850006 12.360991 304.399048 22.880707 127.958748
2011-01-25 42.436069 176.699997 12.333412 308.797546 22.93714 128.410553
2011-01-26 42.740601 175.389999 12.664326 307.098907 23.203199 131.112976
2011-01-27 42.661045 184.449997 12.953876 307.243378 23.275759 130.584427
2011-01-28 41.777287 171.139999 11.216579 299.372864 22.372786 130.430969
2011-01-31 42.177521 169.639999 10.995971 299.059052 22.356667 130.430969
2011-02-01 42.887268 172.110001 10.954608 304.37912 22.56628 130.430969
2011-02-02 42.79903 173.529999 10.6168 304.85733 22.525969 130.430969
2011-02-03 42.68964 173.710007 10.864986 303.93576 22.292166 130.430969
2011-02-04 43.069996 175.929993 10.83741 304.349213 22.38891 126.807884
2011-02-07 43.73872 176.429993 11.106277 305.998047 22.735588 126.807884
2011-02-08 44.151405 183.059998 11.195901 308.0354 22.800087 132.988449
2011-02-09 44.519337 185.300003 11.092489 307.098907 22.550152 134.054077
2011-02-10 44.06937 186.210007 10.995971 307.069031 22.171234 132.135956
2011-02-11 44.356499 189.25 11.292416 311.083984 21.969673 135.119675
2011-02-14 44.646111 190.419998 11.092489 312.902161 21.95355 135.545929
2011-02-15 44.735626 189.029999 11.099382 310.909637 21.864336 132.349091
2011-02-16 45.137112 186.619995 11.064914 310.944489 21.912996 132.56221
2011-02-17 44.536732 187.759995 11.009759 311.462555 22.067087 128.725983
2011-02-18 43.57465 186.5 10.87188 313.863556 21.945433 131.283447
2011-02-22 42.089272 180.419998 10.499601 303.965668 21.564276 131.496582
2011-02-23 42.587719 176.679993 10.244525 304.518585 21.564276 131.496582
2011-02-24 42.620026 177.75 10.13422 303.273254 21.710251 124.463554
2011-02-25 43.276337 177.240005 10.389297 303.880981 21.531834 127.234123
2011-02-28 43.904057 173.289993 10.375509 305.554718 21.556164 132.135956
2011-03-01 43.419285 169.440002 10.106643 299.258301 21.215551 128.427612
2011-03-02 43.768559 172.020004 10.106643 299.273254 21.150665 128.427612
2011-03-03 44.693352 172.789993 10.175584 303.641876 21.247988 128.512863
2011-03-04 44.748058 171.669998 9.941187 299.188568 21.045237 128.512863
2011-03-07 44.171288 169.080002 9.658533 294.725311 20.858706 127.234123
2011-03-08 44.221016 166.889999 9.975658 295.049072 21.0128 129.876862
2011-03-09 43.812065 169.050003 9.851562 294.78009 20.996578 130.004745
2011-03-10 43.091129 166.139999 9.693001 289.066498 20.607304 130.004745
2011-03-11 43.752407 168.070007 9.899821 287.278198 20.826269 130.004745
2011-03-14 43.947556 166.729996 9.858456 283.930756 20.834383 125.955406
2011-03-15 42.936985 165.080002 10.113538 283.716553 20.59108 125.742279
2011-03-16 41.020283 164.699997 9.775728 277.509827 20.104488 122.332314
2011-03-17 41.595791 160.970001 9.830883 279.631866 20.09638 122.332314
2011-03-18 41.102318 161.820007 9.989448 279.482422 20.1126 124.463554
2011-03-21 42.175034 164.520004 10.058387 287.173615 20.542433 124.463554
2011-03-22 42.411205 162.600006 9.886033 287.582062 20.518087 124.463554
2011-03-23 42.161366 165.320007 9.86535 289.993042 20.712734 124.463554
2011-03-24 42.879826 171.100006 10.368614 292.349213 20.931702 124.463554
2011-03-25 43.696476 170.979996 10.347935 288.787567 20.777611 124.463554
2011-03-28 43.559727 169.350006 10.244525 286.605743 20.607304 125.316025
2011-03-29 43.624382 174.619995 10.230734 289.778839 20.67218 125.316025
2011-03-30 43.334759 179.419998 10.244525 289.833618 20.769501 125.316025
2011-03-31 43.319843 180.130005 10.278994 292.284454 20.59108 125.316025
2011-04-01 42.828865 180.130005 10.451345 294.795044 20.664076 125.316025
2011-04-04 42.409958 182.940002 10.720212 292.742737 20.720837 132.988449
2011-04-05 42.124069 185.289993 10.885668 283.482452 20.907372 132.988449
2011-04-06 42.018421 182.759995 10.844303 286.017944 21.207434 132.988449
2011-04-07 42.023384 184.910004 10.706419 288.917053 21.247988 130.644089
2011-04-08 41.648006 184.710007 10.568542 288.000488 21.142555 130.644089
2011-04-11 41.118477 184.039993 10.244525 287.606964 21.069569 127.873489
2011-04-12 41.317368 180.479996 10.278994 284.239594 20.793827 127.873489
2011-04-13 41.78101 182.289993 10.327251 287.064026 20.785728 127.873489
2011-04-14 41.319851 181.820007 10.210052 288.174835 20.615412 127.873489
2011-04-15 40.703331 180.009995 10.141114 264.359131 20.574865 127.873489
2011-04-18 41.248997 178.339996 10.079066 262.43631 20.339674 126.168518
2011-04-19 41.996033 178.820007 10.106643 259.791229 20.396446 126.168518
2011-04-20 42.561615 183.869995 10.403086 261.883392 20.891155 135.119675
2011-04-21 43.592056 185.889999 10.637482 261.56958 20.696518 137.464035
2011-04-25 43.879192 185.419998 10.713318 261.544678 20.769501 136.398422
2011-04-26 43.557247 182.300003 10.796044 265.415161 21.239874 138.955887
2011-04-27 43.523693 196.630005 10.740894 267.875946 21.393967 146.628265
2011-04-28 43.101067 195.070007 10.685743 267.98053 21.661594 150.890732
2011-04-29 43.52121 195.809998 10.665058 271.034088 21.020906 150.890732
2011-05-02 43.042664 201.190002 10.65127 268.274445 20.810051 152.382584
2011-05-03 43.281315 198.449997 10.603013 265.948151 20.931702 155.11908
2011-05-04 43.451599 199.970001 10.444449 266.894623 21.134449 149.932892
2011-05-05 43.101067 197.110001 10.396193 266.137451 20.915482 147.128418
2011-05-06 43.08989 197.600006 10.416874 266.650543 20.980356 144.971115
2011-05-09 43.20673 200.800003 10.396193 267.83609 20.947924 144.971115
2011-05-10 43.436684 203.940002 10.444449 270.316772 20.818167 144.971115
2011-05-11 43.160736 204.380005 10.444449 266.72525 20.566757 144.971115
2011-05-12 43.078701 206.070007 10.520286 266.526001 20.534307 145.186813
2011-05-13 42.324192 202.559998 10.396193 263.786255 20.299126 145.186813
2011-05-16 41.429234 192.509995 10.430664 258.242035 19.926065 142.554901
2011-05-17 41.782238 194.809998 10.320356 264.239563 20.015862 141.087967
2011-05-18 42.245892 197.089996 10.423769 263.915771 20.154633 141.087967
2011-05-19 42.327923 198.800003 10.423769 264.633087 20.179127 143.245255
2011-05-20 41.667889 198.649994 10.341039 261.03656 19.991375 140.656479
2011-05-23 41.56596 196.220001 10.203159 258.227112 19.730156 134.616043
2011-05-24 41.291264 193.270004 10.106643 258.162354 19.713833 134.616043
2011-05-25 41.861794 192.259995 10.051492 258.864716 19.746487 136.341888
2011-05-26 41.640541 195 10.037703 258.097595 20.138308 138.499191
2011-05-27 41.940102 194.130005 10.065278 259.477417 20.211779 138.499191
2011-05-31 43.235306 196.690002 10.285889 263.522247 20.415854 145.014252
2011-06-01 42.946945 192.399994 9.810199 261.818634 19.942396 146.69693
2011-06-02 43.020264 193.649994 9.775728 263.044037 19.770971 146.438065
2011-06-03 42.68964 188.320007 9.658533 260.563354 19.517918 143.892426
2011-06-06 42.018421 185.690002 9.58959 259.557129 19.599545 144.971115
2011-06-07 41.27261 187.550003 9.617166 258.545898 19.640362 144.108185
2011-06-08 41.297478 188.050003 9.444815 258.615631 19.542406 144.108185
2011-06-09 41.204254 189.679993 9.513758 257.400208 19.558729 148.733459
2011-06-10 40.509418 186.529999 9.203526 253.80368 19.354649 145.618301
2011-06-13 40.59642 186.289993 9.058753 251.422607 19.624035 146.049744
2011-06-14 41.322334 189.960007 9.258677 253.235809 19.770971 148.250214
2011-06-15 40.615063 185.979996 9.065646 250.535934 19.379145 141.735153
2011-06-16 40.417431 183.649994 8.845037 249.250748 19.591385 143.02951
2011-06-17 39.808365 186.369995 8.803671 241.604401 19.803619 146.912674
2011-06-20 39.194321 187.720001 8.920871 241.385223 19.975054 146.912674
2011-06-21 40.434834 194.229996 9.182841 245.579514 20.211779 152.521683
2011-06-22 40.100464 191.630005 9.210417 242.595688 20.121979 152.521683
2011-06-23 41.171936 194.160004 9.286253 239.213364 20.105652 147.948181
2011-06-24 40.56535 192.550003 9.127689 236.553345 19.836275 147.948181
2011-06-27 41.27261 201.25 9.279362 240.49855 20.570955 151.054718
2011-06-28 41.672867 202.350006 9.189738 245.90329 21.060738 157.267761
2011-06-29 41.521217 204.179993 9.251785 247.855972 20.913803 158.864197
2011-06-30 41.723824 204.490005 9.506863 252.244522 21.223999 158.260117
2011-07-01 42.667267 209.490005 9.665424 259.542175 21.240322 159.640778
2011-07-05 43.434196 213.190002 9.720577 265.225861 21.248493 163.368637
2011-07-06 43.723812 214.190002 9.62406 266.68042 21.493376 162.74733
2011-07-07 44.400017 216.740005 9.734364 272.279419 21.852558 167.579697
2011-07-08 44.711998 218.279999 9.568909 265.001709 21.975002 164.947784
2011-07-11 44.002254 212.550003 9.182841 262.655518 21.738274 156.965744
2011-07-12 43.971165 211.229996 9.044962 266.007935 21.664804 157.699219
2011-07-13 44.501926 213.5 9.148374 268.125 21.738274 163.955399
2011-07-14 44.470867 210.380005 9.024281 263.482391 21.607662 163.308228
2011-07-15 45.359615 212.869995 9.024281 297.694183 21.860714 166.587341
2011-07-18 46.463387 211.529999 8.893293 296.359161 21.705622 163.567123
2011-07-19 46.842503 218.059998 9.024281 300.149963 22.481112 168.485764
2011-07-20 48.091732 215.550003 9.017386 296.563416 22.089289 167.493408
2011-07-21 48.140202 213.210007 9.155265 302.361664 22.121937 166.544174
2011-07-22 48.887249 216.520004 9.175952 307.960693 22.472948 169.780151
2011-07-25 49.533596 213.490005 9.079432 308.33429 22.783144 170.211609
2011-07-26 50.143917 214.179993 8.920871 310.097687 22.921921 166.759933
2011-07-27 48.798988 222.520004 8.527911 302.476257 22.309685 165.638123
2011-07-28 48.703278 223.899994 8.49344 304.329285 22.628052 160.503723
2011-07-29 48.536709 222.520004 8.417607 300.717834 22.366825 157.397202
2011-08-01 49.316074 221.320007 8.514121 302.252075 22.260714 155.067307
2011-08-02 48.341572 211.699997 8.169421 295.093903 21.877037 150.148621
2011-08-03 48.796501 209.960007 8.031539 299.462555 21.975002 143.460999
2011-08-04 46.907146 201.479996 7.486914 287.681702 21.175018 137.204773
2011-08-05 46.441017 202.699997 7.473125 288.438873 20.962782 133.537369
2011-08-08 43.904057 193.699997 6.845768 271.990509 19.983206 124.260948
2011-08-09 46.489487 205.089996 7.521382 285.634369 20.881149 131.164337
2011-08-10 45.206718 194.130005 7.176681 273.479919 19.754642 126.625336
2011-08-11 46.450958 198.360001 7.542066 280.015442 20.562792 132.924667
2011-08-12 46.859905 202.300003 7.624794 280.832367 20.489319 137.852005
2011-08-15 47.657909 202.949997 7.82472 277.574585 20.824013 137.852005
2011-08-16 47.29372 197.679993 7.735097 268.493622 20.824015 131.388702
2011-08-17 47.288746 195.929993 7.659262 265.579529 20.741858 131.164337
2011-08-18 45.500076 182.520004 7.155999 251.49733 20.265417 121.887917
2011-08-19 44.254585 178.929993 6.887133 244.543396 19.756109 118.33268
2011-08-22 44.305542 177.539993 6.90092 248.154861 19.698606 115.726639
2011-08-23 46.43853 193.550003 7.107741 258.441284 20.306486 117.875313
2011-08-24 46.75922 193.729996 7.20426 260.667938 20.454357 124.260948
2011-08-25 46.453445 192.029999 7.087058 259.049011 20.183268 122.750832
2011-08-26 47.679043 199.270004 7.169789 262.446289 20.741858 122.750832
2011-08-29 48.473324 206.529999 7.535172 268.533478 21.226522 127.945648
2011-08-30 48.475811 210.919998 7.493805 269.340454 21.546896 127.445129
2011-08-31 47.834419 215.229996 7.666157 269.469971 21.850836 129.093338
2011-09-01 47.362076 212.539993 7.480018 265.255768 21.530468 129.093338
2011-09-02 46.494469 210 7.183574 261.440063 21.19367 126.547691
